LossBefore,LossAfter,Time-Sampling,train-MinReturn,Itr,Time-Optimization,train-AverageReturn,train-PolicyExecTime,train-StdReturn,train-MaxReturn,n_timesteps,Time,Time-SampleProc,train-AverageDiscountedReturn,train-EnvExecTime,ItrTime,train-NumTrajs
1.5258789e-09,-0.00255289,23.64968705177307,75.30666109284508,185,1.1149911880493164,175.4889913353066,14.52931261062622,39.42799165214108,256.6864559966997,1860000,4676.311818599701,0.1260666847229004,98.4661243165698,8.412808179855347,24.891741275787354,100
-4.577637e-09,-0.003356703,23.695905923843384,82.09934112079036,186,1.1639564037322998,176.25277357825635,14.451855182647705,36.80698660169648,263.2903322113266,1870000,4701.36746764183,0.1264662742614746,98.50069104273851,8.522736072540283,24.987309217453003,100
3.0517577e-09,-0.008933673,23.76417088508606,88.85867987769934,187,1.1270205974578857,182.3936420811755,14.523531198501587,34.1969946068141,252.84904061038313,1880000,4726.453515291214,0.12427091598510742,102.58118024622847,8.512505531311035,25.016435384750366,100
-0.0015616821,-0.011772876,23.55885338783264,63.902978773290926,188,1.1308398246765137,179.37554234118127,14.39021611213684,40.330451386679066,268.6505265715495,1890000,4751.330358743668,0.1234903335571289,100.75438024146493,8.464510202407837,24.813956260681152,100
-1.525879e-08,-0.008897928,23.659242868423462,57.00655053241068,189,1.1079020500183105,184.68478199215937,14.495243072509766,39.748330637768284,259.9526689739832,1900000,4776.314501523972,0.15094208717346191,104.00052208237317,8.4602210521698,24.918822526931763,100
-7.629395e-09,-0.008993338,23.581241369247437,79.29864561294794,190,1.1305444240570068,183.15493850296468,14.384759426116943,36.58657411892319,267.8849237238393,1910000,4801.237062692642,0.14530086517333984,102.7365607099606,8.48438572883606,24.857896327972412,100
0.0026638978,-0.010741507,23.965308666229248,75.12727911449001,191,1.110628366470337,183.04259245812094,14.704022884368896,39.27136934787617,270.60634135371265,1920000,4826.50141954422,0.1201784610748291,102.75262768017006,8.545977115631104,25.196962356567383,100
3.0517577e-09,-0.008100526,23.65421962738037,40.85640577990948,192,1.1043422222137451,182.6104782446525,14.48543119430542,39.71201340033022,275.26455827015,1930000,4851.455338478088,0.1266157627105713,102.36950856600191,8.450532674789429,24.88590359687805,100
-9.155274e-09,-0.008270142,23.580363035202026,84.38690716260699,193,1.115333080291748,191.38231534285103,14.43393588066101,42.67177467045944,280.4425223115416,1940000,4876.366330385208,0.15105319023132324,107.76687590001556,8.441888570785522,24.847912311553955,100
1.9836426e-08,-0.0045023332,23.665074348449707,106.53496575455523,194,1.127068281173706,187.5063994572724,14.494511127471924,37.27348935666379,279.81403659651335,1950000,4901.34933924675,0.12691593170166016,105.34727183361709,8.448107719421387,24.91969895362854,100
