train-EnvExecTime,train-MaxReturn,LossBefore,train-StdReturn,train-NumTrajs,Time,train-AverageReturn,Time-SampleProc,train-MinReturn,Time-Optimization,Itr,ItrTime,Time-Sampling,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,n_timesteps
4.924198150634766,66.56849089779001,-1.2301605e-05,21.126290777262856,100,2043.6900458335876,19.276778865288236,0.16048383712768555,-48.201250984857005,0.4873037338256836,92,23.656570196151733,23.007256984710693,17.601598739624023,-0.014622905,12.620432212568836,930000
4.845507621765137,63.20958541901423,-1.2254913e-05,19.851008271476214,100,2064.928899526596,21.297745363388458,0.1583542823791504,-38.41236325395171,0.5196592807769775,93,21.214805603027344,20.531814336776733,15.22891879081726,-0.015512276,13.734476096895806,940000
4.728512763977051,68.68496738242769,-1.2246994e-05,21.185758794150328,100,2086.161571264267,24.075839276283695,0.15371203422546387,-29.938466315303344,0.4581446647644043,94,21.22030520439148,20.60770893096924,15.442528009414673,-0.01399306,15.792436219781136,950000
5.075013637542725,89.1282506739512,-1.2235178e-05,23.873713348783177,100,2111.1100385189056,26.352419346357223,0.15914559364318848,-32.82382287424747,0.46983766555786133,95,24.93087601661682,24.297861337661743,18.74544858932495,-0.014420282,15.964532570259319,960000
4.8284690380096436,85.24283071334513,-1.220384e-05,25.039824270752067,100,2132.3820543289185,25.268767667193273,0.13517403602600098,-36.2707736224587,0.41760945320129395,96,21.258476972579956,20.704555988311768,15.428151369094849,-0.012871686,15.69822102774241,970000
4.8643341064453125,89.20126568281877,-1.2181667e-05,22.19003314036971,100,2155.8486835956573,28.05489014413977,0.20870113372802734,-32.602119454369166,0.47393369674682617,97,23.45294690132141,22.768332481384277,17.429819107055664,-0.01642976,17.577299139664415,980000
4.762836456298828,69.3029714094979,-1.2137397e-05,19.14235478914972,100,2177.208601474762,21.542090027341132,0.20586919784545898,-26.154937199939642,0.4224886894226074,98,21.34338355064392,20.71001434326172,15.505319833755493,-0.014744161,13.271431067300021,990000
4.838179111480713,82.33489523157745,-1.2133477e-05,20.980987577837144,100,2199.3767817020416,22.705990254642096,0.14595341682434082,-52.290495673014426,0.474839448928833,99,22.15400266647339,21.532392263412476,16.217665195465088,-0.015800517,14.6702659172818,1000000
4.88564133644104,80.09372929732204,-1.211109e-05,20.7525435050464,100,2221.646397829056,28.66031946971277,0.20363306999206543,-34.07343242754719,0.4560239315032959,100,22.25678825378418,21.59634494781494,16.238218784332275,-0.014072638,17.891687400585287,1010000
4.756819248199463,95.50981101793046,-1.2085529e-05,23.08256255724685,100,2243.6453008651733,31.942593453069957,0.18756890296936035,-23.012111253799063,0.4680516719818115,101,21.983443021774292,21.326685428619385,16.08410930633545,-0.014313319,20.34284062991237,1020000
4.9992759227752686,115.55467761794009,-1.2065642e-05,23.873695669397723,100,2267.748331785202,29.92977076989627,0.1922132968902588,-26.59752170398225,0.497967004776001,102,24.090145587921143,23.396311044692993,17.91476035118103,-0.015095315,19.607450174990433,1030000
4.968519926071167,96.56129149689646,-1.2047578e-05,21.86944793146364,100,2290.418629169464,29.53368193390461,0.19078397750854492,-18.02302575709465,0.5748779773712158,103,22.65670609474182,21.88802742958069,16.453733921051025,-0.014780096,19.120421039688228,1040000
4.6559507846832275,84.69174677571918,-1.2005127e-05,20.876209385488693,100,2312.8203690052032,30.205256157942745,0.15978598594665527,-13.006391612186258,0.4983632564544678,104,22.384888172149658,21.72580361366272,16.609204530715942,-0.014340509,19.110999346405407,1050000
